StudentID,Gender,ParentalBackground,ExtracurricularActivities,PreviousGPA,Attendance,SelfStudy,StudyHours,CurrentGPA
14636861,Female,Associate's,No,2.61,89.06,No,21,2.19
1036081,Male,High School,No,3.8,98.49,No,21,3.81
14729773,Female,Master's,Yes,2.63,99.91,No,25,2.89
7456578,Female,Associate's,No,2.49,82.48,No,19,1.81
9308993,Male,Bachelor's,Yes,3.83,87.1,No,13,3.99
14787645,Male,Bachelor's,No,3.01,87.42,No,22,2.2
12645565,Female,Master's,No,3.75,99.09,No,23,3.72
1368554,Female,Master's,Yes,2.48,81.47,Yes,25,3.11
9634049,Female,High School,No,3.0,80.51,No,20,3.89
14850658,Male,Master's,No,2.19,85.38,No,9,1.92
9689597,Female,Bachelor's,Yes,3.13,91.08,Yes,19,3.25
9668547,Female,Master's,Yes,2.22,81.92,No,13,2.57
5329621,Female,Master's,Yes,2.71,85.22,No,23,1.88
15643259,Female,Master's,No,2.67,84.34,No,10,3.76
3290797,Male,High School,No,3.66,78.79,Yes,12,3.38
10628926,Female,Master's,No,3.48,98.81,No,25,3.32
3062262,Female,Master's,No,2.58,77.26,No,6,2.12
271330,Male,Master's,No,3.55,80.83,Yes,25,3.13
13632243,Female,Master's,No,2.2,87.56,No,13,2.3
12959824,Female,Doctorate,No,2.34,79.71,No,14,2.26
15140415,Female,Bachelor's,Yes,2.99,91.4,No,19,2.63
3583261,Male,Master's,No,2.66,78.11,No,17,2.89
13028094,Male,Doctorate,Yes,2.46,83.72,No,22,3.25
15677977,Female,Doctorate,Yes,3.79,97.79,No,18,3.45
15653144,Female,Doctorate,No,2.96,83.05,No,14,2.98
316994,Male,Master's,No,2.06,81.05,No,15,2.27
16535755,Female,Associate's,Yes,3.83,92.06,No,12,3.78
4186255,Male,Doctorate,Yes,3.85,77.27,Yes,6,2.86
2986464,Male,Bachelor's,No,2.78,91.11,No,6,2.56
13197694,Female,Associate's,No,2.1,76.19,Yes,15,2.99
366642,Male,Master's,No,3.95,90.88,No,20,3.98
557606,Female,Bachelor's,Yes,2.82,75.43,No,8,3.16
6160871,Female,Associate's,No,2.73,81.8,Yes,9,2.49
11975482,Male,High School,Yes,2.68,78.87,Yes,7,3.45
6331160,Female,Master's,Yes,2.77,87.32,No,14,2.76
1986855,Female,Doctorate,Yes,3.72,89.78,No,19,3.59
1763738,Male,Bachelor's,No,3.47,84.57,Yes,9,3.77
12290689,Male,Bachelor's,Yes,3.29,77.42,No,6,3.58
2554806,Male,Bachelor's,Yes,2.16,79.13,No,7,2.84
16497298,Female,Bachelor's,No,3.46,87.54,No,21,3.51
13463935,Male,Doctorate,No,3.96,88.48,No,10,3.95
116906,Male,High School,Yes,3.04,99.18,Yes,25,3.52
12672012,Female,Bachelor's,Yes,3.61,80.16,Yes,25,2.51
16268119,Female,Bachelor's,No,2.89,80.5,No,6,3.19
12160295,Female,Doctorate,No,3.06,89.77,Yes,8,2.21
14565966,Male,Bachelor's,Yes,3.1,78.77,Yes,12,3.27
15000129,Male,Bachelor's,Yes,3.08,98.83,No,20,3.36
6153909,Female,Doctorate,No,2.3,98.47,No,17,2.7
2769542,Female,High School,No,3.09,77.8,No,6,3.09
6973405,Female,Bachelor's,Yes,2.03,80.82,No,14,2.29
12790298,Female,Doctorate,No,3.67,88.46,Yes,8,3.69
8935752,Female,High School,No,3.23,76.84,No,21,2.66
12953272,Female,Bachelor's,Yes,3.02,97.9,Yes,17,3.62
3340964,Male,Bachelor's,No,3.79,94.83,No,15,3.96
11198539,Female,High School,Yes,2.35,86.31,No,12,1.93
5632892,Female,High School,Yes,3.39,83.3,Yes,9,2.68
16579901,Male,Bachelor's,No,3.24,90.2,Yes,12,3.24
12034690,Male,High School,Yes,3.51,86.05,Yes,24,3.96
6029606,Male,Doctorate,No,3.01,82.2,Yes,9,3.68
5199161,Female,High School,No,3.18,76.31,Yes,18,3.43
14977230,Male,Bachelor's,No,3.28,97.37,Yes,10,3.15
10032719,Male,Master's,Yes,3.04,90.12,Yes,10,3.69
5225551,Male,Bachelor's,Yes,3.72,76.76,Yes,17,2.61
8888616,Female,Associate's,No,3.35,83.16,No,25,3.36
15534725,Female,Doctorate,Yes,3.15,92.28,No,16,3.51
7759747,Female,High School,No,2.14,79.63,No,8,2.49
8132482,Male,High School,No,2.79,88.06,Yes,21,3.4
9434978,Male,Master's,No,2.19,92.31,Yes,13,2.1
12766627,Female,Doctorate,No,3.23,95.56,Yes,21,3.39
16323415,Male,Master's,No,3.67,91.99,No,25,2.82
15618542,Male,High School,Yes,3.78,85.48,Yes,16,3.38
3969466,Female,Associate's,No,3.45,79.92,Yes,12,3.73
14637983,Female,Bachelor's,No,3.39,89.84,Yes,19,3.55
11854894,Male,Doctorate,Yes,3.16,80.94,Yes,7,3.07
12785654,Female,Doctorate,Yes,2.32,99.63,Yes,19,2.63
7069985,Male,Associate's,No,3.87,94.01,Yes,13,3.73
579541,Male,Associate's,No,3.23,99.54,Yes,11,3.55
7693745,Male,High School,No,2.9,89.05,Yes,19,2.64
3161353,Male,Doctorate,Yes,2.41,88.82,Yes,25,2.84
15284048,Female,Associate's,No,2.01,81.08,Yes,16,1.64
3056552,Male,Bachelor's,No,2.99,78.37,No,14,2.91
12425918,Female,Associate's,Yes,3.44,91.18,Yes,12,3.59
1777156,Male,Master's,No,3.05,92.89,No,7,3.09
2317266,Female,Doctorate,Yes,3.15,96.81,No,25,3.82
7447769,Male,Associate's,Yes,3.49,87.16,No,21,3.75
5739259,Female,Master's,No,2.11,91.29,No,17,2.22
14372146,Male,Associate's,No,2.51,85.98,No,24,2.74
8279543,Male,Associate's,No,3.17,76.53,Yes,10,2.66
13592592,Male,High School,No,2.78,90.57,No,15,2.54
11926247,Male,Master's,No,3.52,80.81,Yes,13,3.91
1239007,Male,Bachelor's,No,2.79,79.24,No,11,2.66
6460377,Female,Doctorate,Yes,3.75,99.86,No,18,3.84
3846129,Female,High School,Yes,2.08,93.87,Yes,14,2.57
10309775,Female,Master's,No,2.44,76.01,No,11,2.41
2345209,Male,Associate's,No,2.94,81.3,Yes,21,3.37
7418717,Female,Doctorate,No,2.8,85.35,Yes,21,2.93
9157408,Male,Master's,No,3.37,79.24,No,9,3.24
9823516,Female,Bachelor's,Yes,2.64,94.1,No,11,2.17
1023559,Female,Associate's,No,2.42,76.95,No,22,2.35
4472452,Male,Doctorate,No,3.9,99.98,Yes,16,3.99
12778321,Female,Master's,No,2.89,75.85,Yes,18,2.57
299317,Male,Doctorate,Yes,2.71,87.1,Yes,8,2.76
1611622,Male,Doctorate,No,3.98,82.23,Yes,9,3.92
15168706,Male,Associate's,Yes,2.15,80.56,No,19,2.71
3368500,Male,Bachelor's,No,2.63,80.09,No,18,2.58
10111796,Male,High School,No,3.12,91.73,No,24,3.38
2000931,Female,Bachelor's,No,3.18,82.22,No,12,3.67
8984424,Female,Doctorate,Yes,2.14,75.54,Yes,24,2.78
12444722,Female,Master's,No,3.58,85.05,Yes,25,2.76
14440135,Female,High School,Yes,2.04,87.86,No,25,2.02
8238438,Female,Bachelor's,Yes,3.46,97.42,Yes,5,3.67
16417097,Male,Master's,No,3.78,76.94,No,10,3.71
3664305,Female,High School,No,2.09,98.17,No,20,2.18
1206734,Male,Bachelor's,No,3.03,83.78,No,17,2.22
3352862,Female,High School,No,3.13,82.03,Yes,11,3.03
6599289,Female,Associate's,Yes,3.55,93.31,No,6,2.69
10663391,Female,Master's,No,2.06,95.8,No,11,2.34
3666823,Male,Associate's,No,3.99,91.9,Yes,8,3.97
15011004,Female,Bachelor's,Yes,3.36,77.56,Yes,23,3.89
11151793,Female,Master's,Yes,3.12,97.65,No,18,2.98
11953281,Female,High School,No,3.37,97.79,Yes,18,3.16
13332159,Female,Doctorate,No,3.44,77.66,No,14,3.27
14400564,Male,High School,Yes,2.59,76.24,No,17,2.63
15786562,Male,Master's,Yes,2.64,83.18,Yes,22,3.13
1151644,Male,Master's,Yes,2.69,98.74,Yes,23,2.46
12823639,Male,Master's,Yes,2.76,79.99,Yes,21,2.0
854707,Female,Doctorate,Yes,3.35,99.01,Yes,13,3.43
5709237,Female,High School,Yes,3.84,83.42,Yes,24,3.97
11279352,Male,Bachelor's,No,2.41,86.54,Yes,17,2.41
9323639,Female,High School,No,3.96,89.15,No,12,3.97
8798604,Female,Bachelor's,Yes,2.01,79.82,No,21,1.64
6950136,Male,Associate's,No,2.39,85.99,No,18,2.11
13068660,Male,Associate's,No,3.33,99.98,No,25,3.21
6915433,Female,High School,No,3.39,80.82,Yes,10,3.89
4910360,Female,Master's,No,3.84,89.15,Yes,12,3.53
15252726,Female,Associate's,Yes,3.95,80.91,No,9,3.67
8334010,Male,Doctorate,No,3.4,84.67,No,22,2.78
7519196,Female,High School,Yes,2.14,99.28,Yes,22,1.78
15072681,Male,Doctorate,No,3.98,99.21,No,23,3.74
4756976,Female,High School,Yes,2.97,84.88,Yes,8,2.15
13554341,Female,Associate's,Yes,2.01,96.54,Yes,24,2.04
5446897,Female,Doctorate,Yes,3.56,77.35,No,15,2.94
1625182,Female,Master's,Yes,2.46,96.71,Yes,6,1.97
9908525,Female,Doctorate,Yes,2.09,77.9,Yes,25,1.9
6663163,Female,Doctorate,Yes,3.22,97.36,No,22,2.65
6624408,Female,Doctorate,Yes,2.1,76.66,Yes,10,2.76
1743846,Male,Bachelor's,No,3.95,97.75,No,18,3.93
8529079,Female,Associate's,No,3.15,88.89,No,24,3.47
8544926,Male,Doctorate,Yes,2.59,75.41,No,6,2.76
1289865,Female,Associate's,No,2.93,98.06,Yes,19,3.75
2303743,Male,Doctorate,No,2.95,94.38,No,23,3.22
8376093,Female,Bachelor's,Yes,3.1,82.1,No,21,2.9
6551584,Female,Master's,No,3.18,75.45,Yes,6,3.03
16473821,Male,Bachelor's,No,3.16,80.28,No,17,3.52
8914523,Male,High School,Yes,2.73,77.15,Yes,8,3.53
12193945,Female,Master's,Yes,2.24,97.66,No,10,2.56
8191459,Male,Bachelor's,No,2.58,97.13,Yes,25,2.43
9654793,Male,High School,Yes,3.61,89.47,Yes,15,3.9
8634339,Male,Bachelor's,Yes,3.21,96.37,Yes,13,2.78
10148896,Female,Bachelor's,Yes,2.55,84.2,Yes,18,3.3
12609962,Male,Doctorate,Yes,2.35,98.39,Yes,19,3.02
5977574,Male,Doctorate,Yes,2.75,96.88,Yes,25,3.1
6630685,Female,Master's,No,3.98,97.47,No,22,3.95
4883526,Female,Bachelor's,No,3.23,75.51,Yes,19,3.93
6769685,Male,Master's,Yes,3.84,87.51,No,18,3.86
10653080,Male,Master's,No,3.81,93.95,Yes,8,3.82
4554837,Female,Doctorate,No,3.12,89.07,No,7,3.58
8783633,Female,Associate's,Yes,2.18,79.56,Yes,13,2.87
6194983,Female,High School,No,3.29,91.83,No,23,3.0
7437856,Female,High School,No,2.58,77.96,No,24,2.5
13420507,Female,Associate's,Yes,2.64,92.43,Yes,8,2.43
6117888,Female,Bachelor's,No,2.14,80.68,Yes,19,2.26
11609676,Male,Associate's,Yes,3.84,98.95,Yes,6,3.8
15023250,Female,Master's,No,3.0,77.85,Yes,25,3.42
5174502,Female,Doctorate,Yes,3.26,90.45,No,19,2.65
14877883,Male,Associate's,Yes,2.53,91.5,Yes,18,2.55
13444464,Male,Associate's,No,2.05,93.91,No,22,2.04
1302200,Male,Bachelor's,Yes,3.7,98.08,Yes,13,3.7
3829835,Male,Doctorate,No,3.0,83.23,Yes,18,2.02
10903092,Female,Master's,Yes,3.74,95.02,No,20,3.88
7962712,Male,Doctorate,Yes,2.76,96.46,No,13,3.34
10974307,Male,Master's,Yes,3.15,95.86,No,7,2.19
16095222,Male,Bachelor's,Yes,3.37,77.24,No,22,3.23
7363400,Male,Associate's,No,2.2,92.37,Yes,24,1.69
6549598,Male,Bachelor's,No,3.76,75.76,Yes,9,3.87
3095263,Female,Bachelor's,No,3.81,81.48,Yes,25,3.81
9859869,Male,Doctorate,No,3.4,82.15,Yes,14,3.45
14308893,Male,Doctorate,No,3.92,86.21,Yes,21,3.97
9538051,Female,Bachelor's,No,3.56,88.34,Yes,21,3.25
13877313,Male,Master's,No,3.42,76.45,Yes,15,3.21
3271276,Male,High School,Yes,2.16,89.34,No,16,2.42
9938110,Female,Associate's,Yes,3.29,98.87,Yes,25,2.86
16227255,Male,Master's,No,3.0,94.02,Yes,8,3.04
3292808,Male,Bachelor's,No,2.19,95.96,No,16,1.86
16657025,Male,Bachelor's,No,3.03,77.57,Yes,18,2.15
3441413,Male,Associate's,No,2.18,77.65,Yes,19,2.73
13746584,Female,Associate's,No,2.07,95.81,No,25,1.82
11692257,Male,Doctorate,No,2.62,99.71,No,22,2.35
16614351,Female,High School,No,2.52,78.1,Yes,17,3.13
10918922,Female,High School,No,2.17,83.96,Yes,20,2.51
1094706,Male,Master's,Yes,3.07,82.8,No,21,3.25
7042915,Male,Associate's,No,2.03,88.8,Yes,6,1.73
3995414,Male,Master's,No,2.05,93.84,No,18,1.87
9416069,Male,High School,No,2.65,95.15,Yes,8,2.14
7052319,Male,Master's,Yes,3.93,84.93,No,10,3.77
11627183,Male,High School,No,2.81,86.08,Yes,10,2.83
4707164,Male,High School,Yes,3.58,86.0,No,12,3.62
12023016,Female,Associate's,Yes,3.18,86.94,No,10,3.23
15965826,Female,Bachelor's,No,2.19,80.81,No,23,1.78
6530655,Male,High School,No,3.59,79.17,Yes,15,3.89
2121850,Female,Associate's,Yes,2.81,88.44,Yes,17,3.25
9688972,Male,Doctorate,Yes,2.3,75.28,No,7,3.3
9812537,Male,Doctorate,Yes,3.92,77.46,Yes,23,3.74
4232486,Male,Master's,Yes,2.32,86.42,Yes,24,2.27
15652875,Female,Doctorate,Yes,2.27,88.43,Yes,25,2.65
3694710,Female,Bachelor's,Yes,2.57,86.53,Yes,25,2.06
10696101,Female,Doctorate,Yes,3.38,84.5,No,16,3.55
12819820,Male,High School,Yes,2.12,76.49,Yes,12,1.96
363998,Female,Doctorate,No,3.52,90.11,Yes,19,2.92
11163448,Female,Doctorate,Yes,2.27,83.91,No,16,2.16
4750869,Female,Doctorate,No,3.85,87.27,Yes,9,2.95
8252378,Male,Doctorate,No,2.57,75.07,No,22,3.16
13304559,Male,High School,Yes,3.0,86.85,Yes,22,2.88
8775190,Male,Bachelor's,No,3.05,82.72,No,9,3.87
14488950,Female,Doctorate,No,2.11,82.8,No,8,1.66
11228710,Female,Associate's,Yes,2.79,92.35,Yes,13,2.82
3083243,Female,Associate's,Yes,2.98,87.24,Yes,12,3.59
2746724,Male,Associate's,No,3.91,88.6,Yes,8,3.93
8859525,Male,Associate's,No,2.59,94.54,Yes,14,1.94
6040777,Female,Master's,No,2.45,83.25,Yes,15,3.12
13635768,Male,Associate's,No,2.08,81.56,No,16,2.19
16615583,Male,Associate's,Yes,2.58,86.18,Yes,17,2.22
15061550,Female,Master's,Yes,2.59,79.58,Yes,20,3.32
12405332,Female,High School,No,3.22,81.91,No,25,3.72
7819321,Female,Master's,Yes,3.07,82.26,Yes,9,3.83
671671,Female,Master's,No,3.52,80.4,Yes,14,3.61
13964587,Male,High School,No,3.83,80.47,No,12,3.39
8081361,Female,Bachelor's,No,3.83,86.14,No,13,3.9
4147139,Male,High School,Yes,3.0,99.91,Yes,23,2.7
14636780,Female,Doctorate,No,3.17,81.31,Yes,8,3.8
11136365,Female,Bachelor's,Yes,3.59,95.69,Yes,20,3.74
15292525,Male,Associate's,No,2.09,81.82,No,15,2.24
9490893,Male,Master's,No,2.9,95.96,No,24,3.35
16405204,Female,Doctorate,Yes,3.96,79.17,Yes,22,3.6
655715,Male,Associate's,No,3.93,81.27,Yes,22,3.85
16267535,Female,High School,No,2.06,86.42,No,11,1.78
5354585,Male,Master's,Yes,2.88,98.58,Yes,14,3.22
12284020,Female,Bachelor's,Yes,3.54,79.0,No,6,3.46
7009339,Female,High School,Yes,2.3,83.72,No,24,1.92
743258,Male,High School,Yes,3.75,95.76,No,11,3.7
934292,Male,High School,Yes,3.13,94.35,No,22,2.18
10181398,Female,Doctorate,No,3.7,86.09,Yes,9,3.65
1990105,Female,Doctorate,Yes,3.67,93.27,Yes,25,3.91
11516205,Female,Doctorate,No,2.84,92.38,Yes,13,3.26
1784354,Female,Master's,No,2.07,85.61,No,22,2.07
16719530,Female,Doctorate,No,2.35,93.57,Yes,15,2.94
5842198,Male,High School,No,3.55,87.95,Yes,22,3.15
12874358,Male,Associate's,No,2.54,93.98,No,9,1.9
15464255,Female,Bachelor's,No,3.89,95.32,No,16,3.74
2112893,Male,Bachelor's,Yes,3.62,98.71,No,19,3.47
3573683,Male,Master's,Yes,3.53,96.46,Yes,13,3.67
2149824,Female,High School,Yes,2.51,85.51,No,21,2.07
5398979,Male,Associate's,Yes,2.5,79.63,No,11,2.6
16002949,Male,High School,No,3.55,75.06,Yes,9,2.7
2016059,Female,High School,No,2.14,79.95,Yes,18,1.96
1886683,Female,Master's,Yes,2.69,81.66,No,23,2.91
9449598,Male,Bachelor's,No,3.66,87.51,No,13,3.63
9867962,Male,Associate's,Yes,2.56,86.91,Yes,18,2.89
16531197,Male,High School,Yes,2.13,86.62,No,23,2.12
5239644,Female,Associate's,Yes,3.37,99.7,No,7,3.75
8803978,Female,Master's,No,2.08,78.64,Yes,12,2.17
9383292,Female,Master's,Yes,2.89,81.88,Yes,14,2.56
12118917,Male,High School,Yes,3.59,77.15,Yes,9,2.19
4982116,Male,High School,Yes,2.09,87.58,No,16,2.93
6330136,Male,Bachelor's,Yes,3.69,89.27,No,15,3.32
13010503,Female,Associate's,Yes,3.4,88.0,Yes,22,3.8
11734543,Female,Master's,No,3.23,82.62,No,25,3.87
16459561,Female,Bachelor's,Yes,2.24,75.13,Yes,7,2.35
5988328,Female,Doctorate,Yes,2.61,83.38,No,14,3.31
2133690,Female,Associate's,No,3.82,87.27,Yes,23,3.78
1679726,Female,High School,Yes,4.0,82.46,Yes,23,3.96
6849500,Female,Master's,No,3.31,98.52,No,7,3.42
11006484,Female,Master's,Yes,2.43,95.28,Yes,17,1.9
696972,Male,Associate's,Yes,3.02,77.59,No,18,2.39
10596806,Male,Master's,No,2.26,75.15,No,8,3.15
15012847,Female,Master's,Yes,2.86,80.69,No,15,2.03
1871929,Female,Doctorate,Yes,2.97,98.86,No,21,3.26
2954558,Male,Associate's,No,3.48,78.35,Yes,23,2.41
5987703,Female,Master's,Yes,2.35,98.92,Yes,19,1.69
9727450,Female,Doctorate,No,3.84,97.3,No,20,3.99
27473,Male,Bachelor's,Yes,3.7,81.05,No,14,3.91
11479541,Male,Master's,No,3.62,78.7,Yes,13,3.74
15307275,Male,Master's,Yes,3.52,75.22,Yes,25,3.16
4151149,Female,Doctorate,No,2.71,78.87,No,24,2.86
5185961,Male,Associate's,No,3.08,98.99,No,9,2.58
9498273,Female,Doctorate,Yes,3.32,99.7,Yes,18,3.16
4258096,Male,Bachelor's,No,3.92,97.37,Yes,6,3.9
4064605,Male,Associate's,No,2.06,79.47,Yes,10,2.32
3022419,Female,Bachelor's,Yes,2.17,98.8,No,10,1.77
364979,Female,Master's,No,2.07,99.98,Yes,6,1.79
6061299,Female,High School,Yes,3.23,85.41,No,20,2.88
14735766,Male,Master's,Yes,2.79,89.84,No,15,2.66
1542872,Female,Bachelor's,No,2.77,91.67,No,14,3.26
6393136,Female,Associate's,Yes,3.49,87.42,No,10,3.42
8876278,Female,High School,Yes,3.22,97.48,Yes,22,3.47
11057948,Male,Bachelor's,Yes,2.02,91.25,No,9,1.78
4120372,Female,High School,Yes,3.86,84.91,No,16,3.88
14110719,Female,Associate's,No,2.3,78.66,No,6,1.9
4176643,Female,Bachelor's,Yes,3.19,84.3,No,25,3.23
7036514,Male,Bachelor's,No,2.6,96.86,Yes,6,2.74
4478473,Male,Doctorate,Yes,3.98,99.21,No,17,3.99
13486863,Male,Associate's,No,3.56,75.69,Yes,9,3.71
1090067,Male,Doctorate,Yes,2.11,89.72,No,12,3.4
11257623,Female,Master's,Yes,2.88,79.1,No,8,3.15
11634704,Male,Doctorate,No,3.09,82.58,Yes,13,2.63
15257736,Male,Associate's,No,2.42,81.91,Yes,25,1.92
9607343,Female,Associate's,No,2.0,78.7,Yes,10,1.67
6580892,Female,High School,Yes,2.84,94.63,No,8,2.24
16159301,Female,High School,Yes,2.25,89.65,No,15,1.88
13503129,Male,High School,Yes,2.9,83.43,Yes,8,3.81
12013804,Female,Bachelor's,No,3.55,87.77,Yes,23,2.23
13783015,Female,Master's,No,2.79,75.68,No,22,2.07
2122899,Female,Doctorate,Yes,3.93,97.08,No,14,3.71
12403741,Female,Associate's,No,2.26,79.1,No,13,1.73
13388034,Female,Bachelor's,Yes,3.24,84.98,Yes,8,3.15
2082975,Female,High School,No,3.56,93.88,Yes,19,3.09
5292569,Male,Doctorate,Yes,2.08,82.94,No,9,2.88
12071594,Female,Master's,No,2.22,79.49,Yes,20,3.62
6301072,Female,Bachelor's,No,3.98,89.66,Yes,18,3.91
1547913,Male,Doctorate,No,3.57,77.63,No,18,1.89
10930352,Female,Doctorate,Yes,3.56,87.24,No,15,3.5
12321371,Male,Master's,Yes,3.14,81.69,Yes,19,3.41
3829037,Female,Bachelor's,No,3.82,79.07,No,7,3.63
11202073,Female,High School,No,3.18,76.33,No,10,3.16
13369493,Female,Master's,Yes,3.55,91.18,No,22,3.78
6870794,Male,High School,No,3.35,86.78,No,25,2.35
3061660,Male,High School,No,2.22,85.67,Yes,18,2.92
1155763,Female,Master's,Yes,2.96,94.04,Yes,18,2.8
11055155,Female,Doctorate,No,2.3,82.02,Yes,14,2.15
12255378,Male,Master's,No,3.62,77.68,No,20,3.73
11031945,Male,Associate's,Yes,3.42,96.51,No,23,2.88
12844033,Female,Bachelor's,No,3.6,97.95,No,10,3.73
1673355,Male,Associate's,No,3.56,92.01,No,23,3.96
9511568,Male,High School,Yes,3.55,87.92,No,22,3.63
5663537,Female,Master's,No,3.75,77.18,No,25,3.96
1667071,Male,Master's,No,2.14,93.45,Yes,23,1.75
11868534,Female,Associate's,No,3.36,92.14,No,6,3.35
5754094,Male,Associate's,No,2.05,79.28,No,14,2.3
7771303,Female,High School,Yes,2.57,85.1,No,22,2.74
2152633,Female,Associate's,No,2.09,86.12,No,23,2.28
2556588,Male,Doctorate,Yes,2.83,94.97,No,15,3.13
16769474,Female,Associate's,Yes,2.05,99.15,No,14,2.63
3704642,Female,Master's,No,3.02,80.22,No,25,2.94
8474702,Female,Master's,No,2.44,96.31,Yes,7,1.97
16593144,Female,Master's,Yes,2.36,99.93,Yes,22,2.94
11437246,Male,Associate's,Yes,3.91,85.33,No,25,3.04
216217,Male,Associate's,Yes,2.18,90.66,Yes,17,2.07
11778385,Female,Doctorate,Yes,2.2,89.84,Yes,18,2.4
15736379,Female,Bachelor's,Yes,2.18,82.99,No,23,3.22
16749463,Male,Bachelor's,No,2.6,98.46,No,24,2.76
15229101,Male,Master's,Yes,3.34,95.86,No,12,3.37
15215548,Female,Master's,No,3.36,84.69,Yes,11,3.63
8454637,Female,High School,Yes,3.41,83.94,Yes,8,3.3
4837976,Female,Associate's,Yes,3.5,86.24,Yes,24,2.47
13677305,Male,Doctorate,No,3.01,75.21,Yes,24,3.74
5452589,Male,Master's,No,3.85,77.09,Yes,10,3.91
12013805,Female,Bachelor's,No,3.38,77.17,No,25,3.52
6236824,Female,High School,No,2.13,75.27,No,12,2.07
7793303,Female,Associate's,Yes,3.16,97.45,No,8,3.69
15043940,Male,Associate's,No,2.33,75.07,No,18,3.19
7750225,Male,Associate's,No,3.85,98.78,No,12,3.63
4932288,Female,Associate's,No,2.65,83.3,No,15,3.61
233087,Male,Associate's,Yes,2.15,76.1,Yes,9,2.01
16366222,Female,High School,No,3.85,76.87,Yes,20,3.83
12189270,Female,High School,No,2.77,83.93,No,10,2.83
1950979,Female,Associate's,Yes,2.45,90.16,No,9,3.28
6516633,Female,Doctorate,No,2.19,94.3,No,20,2.53
13952250,Male,Master's,No,2.46,87.53,Yes,19,2.15
15977886,Female,Doctorate,Yes,3.22,93.48,Yes,18,3.69
7419602,Male,Master's,Yes,3.23,92.46,No,9,3.88
12996870,Female,Doctorate,No,3.53,93.05,No,6,3.73
7143660,Male,Master's,Yes,2.01,76.97,Yes,24,1.9
9488920,Male,Bachelor's,Yes,3.22,89.72,Yes,6,3.51
16128520,Male,Associate's,No,3.67,94.93,No,6,3.3
1101634,Female,Bachelor's,No,3.55,94.09,Yes,11,3.25
2704454,Female,High School,Yes,2.35,95.56,Yes,6,2.68
2218611,Male,High School,No,3.03,93.51,No,16,3.54
54402,Male,Master's,No,2.29,90.04,Yes,23,2.41
15357676,Female,High School,Yes,2.19,85.66,No,23,2.11
14013910,Female,Associate's,No,2.3,91.85,No,12,2.57
13435431,Male,Doctorate,No,2.93,91.74,Yes,9,3.05
1124680,Male,Doctorate,No,2.17,88.96,Yes,7,2.77
13592930,Male,High School,No,3.93,87.8,Yes,18,4.0
11196391,Female,Associate's,No,3.92,78.48,No,9,3.69
11459718,Male,Bachelor's,Yes,2.52,86.92,No,15,3.54
14141824,Female,High School,No,2.23,85.96,No,20,2.26
1115138,Male,Associate's,No,2.53,80.49,Yes,6,2.6
12898557,Male,Bachelor's,Yes,3.87,94.0,Yes,22,3.87
12950173,Female,High School,Yes,2.13,92.41,Yes,10,1.83
8134319,Female,High School,No,2.76,84.65,No,19,2.77
16735009,Female,Bachelor's,No,2.59,77.14,Yes,10,2.73
11735824,Female,Bachelor's,No,3.38,84.2,Yes,24,3.09
2652326,Male,Associate's,Yes,3.05,98.96,Yes,25,2.14
11013530,Female,Bachelor's,Yes,3.29,92.46,No,24,2.87
7006086,Male,High School,Yes,3.07,98.41,No,22,2.59
8932835,Male,High School,Yes,2.7,99.51,Yes,7,3.78
4489560,Male,Associate's,Yes,2.94,84.93,No,9,3.2
14179305,Female,Doctorate,Yes,2.31,75.92,No,18,2.04
9253888,Male,Doctorate,Yes,3.1,83.76,Yes,25,2.86
15399845,Female,Associate's,Yes,2.55,83.56,No,8,2.07
1183408,Male,Associate's,Yes,2.18,78.35,No,6,2.45
27973,Male,Associate's,Yes,2.9,98.13,Yes,13,3.17
7215176,Male,Bachelor's,No,2.81,84.94,Yes,13,2.38
13983647,Female,Associate's,No,3.78,91.9,Yes,25,3.98
10205911,Female,Associate's,Yes,2.77,75.96,Yes,8,2.78
6457118,Male,Bachelor's,No,2.97,75.6,No,17,2.75
11466629,Male,Associate's,Yes,3.9,79.98,No,15,3.9
1998316,Male,Bachelor's,Yes,2.28,77.88,No,24,2.73
1269575,Female,High School,No,2.05,75.92,Yes,12,1.73
6597398,Female,Bachelor's,Yes,3.8,76.81,No,16,3.94
2619104,Female,Bachelor's,Yes,3.6,87.25,No,10,2.25
16267664,Male,Doctorate,Yes,2.32,98.85,Yes,12,2.86
1577682,Female,Bachelor's,No,3.14,75.2,No,9,2.47
848729,Female,Doctorate,No,2.98,84.42,Yes,23,2.63
9486102,Female,Doctorate,No,2.22,82.25,Yes,22,2.13
16543612,Female,Master's,No,3.42,91.39,No,23,3.89
12754406,Female,High School,Yes,2.16,91.52,Yes,7,2.18
4595274,Female,Doctorate,No,3.33,76.22,Yes,9,1.86
4529265,Female,High School,No,2.2,78.67,No,19,1.91
7940509,Female,Associate's,Yes,3.0,75.26,Yes,16,2.63
640782,Male,Bachelor's,No,3.25,80.71,No,22,3.11
2906557,Female,Doctorate,Yes,4.0,95.63,Yes,17,3.97
9925363,Female,Master's,No,3.73,83.07,No,20,3.3
13222640,Female,High School,Yes,2.04,97.71,No,23,2.52
16448479,Female,Bachelor's,No,2.45,90.13,No,11,1.9
